census_year,small_area_guid,small_area_code,small_area_geogid,county_code,county_name,electoral_division_guid,electoral_division_code,electoral_division_name,local_electoral_area_code,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,urban_area_flag,urban_area_name
2022,4c07d11d-fe10-851d-e053-ca3ca8c0ca7f,167034002,A167034002,11,MEATH,2ae19629-18a6-13a3-e055-000000000001,167034,GRANGEGEETH,LAYTOWN-BETTYSTOWN,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,0,
2022,4c07d11e-3a01-851d-e053-ca3ca8c0ca7f,147019069,A147019069,10,LOUTH,f26b950c-de46-4c46-b4be-21b2c886958f,147019,DUNDALK RURAL (SOUTH),DUNDALK SOUTH,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Dundalk
2022,4c07d11e-1530-851d-e053-ca3ca8c0ca7f,247031002,A247031002,14,WEXFORD,2ae19629-1e7a-13a3-e055-000000000001,247031,CARRICK,WEXFORD,IE0,Ireland,IE05,Southern,IE052,South-East,1,Barntown
2022,4c07d11e-0c8e-851d-e053-ca3ca8c0ca7f,257021003,A257021003,15,WICKLOW,2ae19629-1eb2-13a3-e055-000000000001,257021,CARNEW,BALTINGLASS,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,0,
2022,4c07d11e-2635-851d-e053-ca3ca8c0ca7f,267021004/267026005,A267021004/A267026005,05,DUN LAOGHAIRE/RATHDOWN,2ae19629-1cbf-13a3-e055-000000000001,267021,BLACKROCK-CENTRAL,BLACKROCK,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11d-f89b-851d-e053-ca3ca8c0ca7f,047136008/047136003/047136005,A047136008/A047136003/A047136005,18,CORK,2ae19629-1f07-13a3-e055-000000000001,047136,DRISHANE,MACROOM,IE0,Ireland,IE05,Southern,IE053,South-West,0,
2022,4c07d11d-f580-851d-e053-ca3ca8c0ca7f,127032001,A127032001,21,LIMERICK,2ae19629-1762-13a3-e055-000000000001,127032,BRUREE,CAPPAMORE-KILMALLOCK,IE0,Ireland,IE05,Southern,IE051,Mid-West,0,
2022,4c07d11e-121a-851d-e053-ca3ca8c0ca7f,227023001,A227023001,25,WATERFORD,2ae19629-1bee-13a3-e055-000000000001,227023,CLONEA,PORTLAW-KILMACTHOMAS,IE0,Ireland,IE05,Southern,IE052,South-East,0,
2022,4c07d11e-0dcb-851d-e053-ca3ca8c0ca7f,217008001,A217008001,23,SOUTH TIPPERARY,2ae19629-1a20-13a3-e055-000000000001,217008,ARDSALLAGH,CARRICK-ON-SUIR,IE0,Ireland,IE05,Southern,IE051,Mid-West,0,
2022,4c07d11e-137c-851d-e053-ca3ca8c0ca7f,237005010,A237005010,13,WESTMEATH,2ae19629-1bcd-13a3-e055-000000000001,237005,ATHLONE WEST URBAN,ATHLONE,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,1,Athlone
2022,4c07d11d-ff97-851d-e053-ca3ca8c0ca7f,077025001,A077025001,19,KERRY,2ae19629-230e-13a3-e055-000000000001,077025,BALLYSEEDY,TRALEE,IE0,Ireland,IE05,Southern,IE053,South-West,0,
2022,4c07d11d-f726-851d-e053-ca3ca8c0ca7f,047112001,A047112001,18,CORK,2ae19629-1f54-13a3-e055-000000000001,047112,COOLMAIN,BANDON-KINSALE,IE0,Ireland,IE05,Southern,IE053,South-West,0,
2022,4c07d11e-221a-851d-e053-ca3ca8c0ca7f,257039022,A257039022,15,WICKLOW,2ae19629-1e47-13a3-e055-000000000001,257039,GREYSTONES,GREYSTONES,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Greystones-Delgany
2022,4c07d11d-f43b-851d-e053-ca3ca8c0ca7f,127119001,A127119001,21,LIMERICK,2ae19629-17b9-13a3-e055-000000000001,127119,PARTICLES,CAPPAMORE-KILMALLOCK,IE0,Ireland,IE05,Southern,IE051,Mid-West,0,
2022,4c07d11e-32eb-851d-e053-ca3ca8c0ca7f,267049006,A267049006,03,SOUTH DUBLIN,2ae19629-1cfe-13a3-e055-000000000001,267049,CLONDALKIN-DUNAWLEY,CLONDALKIN,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-1e89-851d-e053-ca3ca8c0ca7f,128033004,A128033004,20,LIMERICK CITY,2ae19629-17ff-13a3-e055-000000000001,128033,SHANNON A,LIMERICK CITY WEST,IE0,Ireland,IE05,Southern,IE051,Mid-West,1,Limerick city and suburbs
2022,4c07d11e-2f8d-851d-e053-ca3ca8c0ca7f,157016006,A157016006,29,MAYO,2ae19629-1976-13a3-e055-000000000001,157016,BALLINA URBAN,BALLINA,IE0,Ireland,IE04,Northern and Western,IE042,West,1,Ballina
2022,4c07d11e-24db-851d-e053-ca3ca8c0ca7f,048072004,A048072004,17,CORK CITY,2ae19629-21b6-13a3-e055-000000000001,048072,TURNER'S CROSS B,CORK CITY SOUTH CENTRAL,IE0,Ireland,IE05,Southern,IE053,South-West,1,Cork city and suburbs
2022,4c07d11e-20e4-851d-e053-ca3ca8c0ca7f,268144009,A268144009,02,DUBLIN CITY,2ae19629-1df0-13a3-e055-000000000001,268144,TERENURE A,KIMMAGE-RATHMINES,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-04a1-851d-e053-ca3ca8c0ca7f,157048023,A157048023,29,MAYO,2ae19629-1948-13a3-e055-000000000001,157048,CASTLEBAR RURAL,CASTLEBAR,IE0,Ireland,IE04,Northern and Western,IE042,West,1,Castlebar
2022,4c07d11e-0007-851d-e053-ca3ca8c0ca7f,077118002,A077118002,19,KERRY,2ae19629-221b-13a3-e055-000000000001,077118,KNOCKNAGASHEL,CASTLEISLAND,IE0,Ireland,IE05,Southern,IE053,South-West,0,
2022,4c07d11e-299a-851d-e053-ca3ca8c0ca7f,267118012,A267118012,04,FINGAL,2ae19629-1e15-13a3-e055-000000000001,267118,RUSH,RUSH-LUSK,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Rush
2022,4c07d11e-30ae-851d-e053-ca3ca8c0ca7f,267038009,A267038009,05,DUN LAOGHAIRE/RATHDOWN,2ae19629-1ce3-13a3-e055-000000000001,267038,CABINTEELY-LOUGHLINSTOWN,KILLINEY-SHANKILL,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-071b-851d-e053-ca3ca8c0ca7f,147003003,A147003003,10,LOUTH,2ae19629-1950-13a3-e055-000000000001,147003,BALLYMASCANLAN,DUNDALK-CARLINGFORD,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,0,
2022,4c07d11e-11c2-851d-e053-ca3ca8c0ca7f,107006001/01,A107006001/01,08,LAOIS,2ae19629-16ad-13a3-e055-000000000001,107006,BALLICKMOYLER,GRAIGUECULLEN-PORTARLINGTON,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,0,
2022,4c07d11e-1b6d-851d-e053-ca3ca8c0ca7f,267138010,A267138010,03,SOUTH DUBLIN,2ae19629-1cb5-13a3-e055-000000000001,267138,TALLAGHT-FETTERCAIRN,TALLAGHT SOUTH,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11d-ff78-851d-e053-ca3ca8c0ca7f,117008001,A117008001,28,LEITRIM,2ae19629-16fb-13a3-e055-000000000001,117008,BALLAGHAMEEHAN,MANORHAMILTON,IE0,Ireland,IE04,Northern and Western,IE041,Border,0,
2022,4c07d11e-14b3-851d-e053-ca3ca8c0ca7f,107052002,A107052002,08,LAOIS,2ae19629-16da-13a3-e055-000000000001,107052,GRAIGUE RURAL,GRAIGUECULLEN-PORTARLINGTON,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,1,Carlow
2022,4c07d11e-30a3-851d-e053-ca3ca8c0ca7f,267008004,A267008004,05,DUN LAOGHAIRE/RATHDOWN,2ae19629-1e25-13a3-e055-000000000001,267008,BALLINTEER-BROADFORD,DUNDRUM,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11d-f685-851d-e053-ca3ca8c0ca7f,067122001,A067122001,27,GALWAY,2ae19629-23a5-13a3-e055-000000000001,067122,KILCUMMIN,CONAMARA SOUTH,IE0,Ireland,IE04,Northern and Western,IE042,West,0,
2022,4c07d11e-353d-851d-e053-ca3ca8c0ca7f,267097013,A267097013,05,DUN LAOGHAIRE/RATHDOWN,2ae19629-1db1-13a3-e055-000000000001,267097,KILLINEY SOUTH,KILLINEY-SHANKILL,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11d-fe63-851d-e053-ca3ca8c0ca7f,157131002,A157131002,29,MAYO,2ae19629-1869-13a3-e055-000000000001,157131,PORTROYAL,CASTLEBAR,IE0,Ireland,IE04,Northern and Western,IE042,West,0,
2022,4c07d11d-fca8-851d-e053-ca3ca8c0ca7f,137030001/137052001,A137030001/A137052001,09,LONGFORD,51c9d4b9-75dd-4621-9ef7-f06ff3f5e11d,137030/137052,FIRRY/NEWGROVE,GRANARD,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,0,
2022,4c07d11e-0167-851d-e053-ca3ca8c0ca7f,047298009,A047298009,17,CORK CITY,2ae19629-21cb-13a3-e055-000000000001,047298,St. MARY'S (WEST),CORK CITY NORTH WEST,IE0,Ireland,IE05,Southern,IE053,South-West,1,Cork city and suburbs
2022,4c07d11d-fbdc-851d-e053-ca3ca8c0ca7f,047286001,A047286001,18,CORK,2ae19629-218a-13a3-e055-000000000001,047286,SCART,BANTRY-WEST CORK,IE0,Ireland,IE05,Southern,IE053,South-West,0,
2022,4c07d11d-f569-851d-e053-ca3ca8c0ca7f,157077001/157077002,A157077001/A157077002,29,MAYO,2ae19629-18e8-13a3-e055-000000000001,157077,ERRIFF,WESTPORT,IE0,Ireland,IE04,Northern and Western,IE042,West,0,
2022,4c07d11e-30f9-851d-e053-ca3ca8c0ca7f,267039008,A267039008,05,DUN LAOGHAIRE/RATHDOWN,2ae19629-1ce4-13a3-e055-000000000001,267039,CABINTEELY-POTTERY,DÚN LAOGHAIRE,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-322a-851d-e053-ca3ca8c0ca7f,257017001,A257017001,15,WICKLOW,2ae19629-1e99-13a3-e055-000000000001,257017,BRAY No. 3,BRAY EAST,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Bray
2022,4c07d11e-01e4-851d-e053-ca3ca8c0ca7f,047320004,A047320004,18,CORK,2ae19629-213a-13a3-e055-000000000001,047320,WHITECHURCH,COBH,IE0,Ireland,IE05,Southern,IE053,South-West,1,Whitechurch
2022,4c07d11d-f9a4-851d-e053-ca3ca8c0ca7f,127105009,A127105009,20,LIMERICK CITY,2ae19629-17c0-13a3-e055-000000000001,127105,LIMERICK NORTH RURAL,LIMERICK CITY NORTH,IE0,Ireland,IE05,Southern,IE051,Mid-West,1,Limerick city and suburbs
2022,4c07d11e-0423-851d-e053-ca3ca8c0ca7f,047323014,A047323014,18,CORK,2ae19629-2148-13a3-e055-000000000001,047323,YOUGHAL URBAN,MIDLETON,IE0,Ireland,IE05,Southern,IE053,South-West,1,Youghal
2022,4c07d11e-1d90-851d-e053-ca3ca8c0ca7f,017051010,A017051010,01,CARLOW,2ae19629-1a56-13a3-e055-000000000001,017051,TULLOW URBAN,TULLOW,IE0,Ireland,IE05,Southern,IE052,South-East,1,Tullow
2022,4c07d11e-266a-851d-e053-ca3ca8c0ca7f,267095006,A267095006,04,FINGAL,2ae19629-1daf-13a3-e055-000000000001,267095,HOWTH,HOWTH-MALAHIDE,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-0b54-851d-e053-ca3ca8c0ca7f,268042017,A268042017,02,DUBLIN CITY,2ae19629-1d44-13a3-e055-000000000001,268042,CLONTARF EAST B,CLONTARF,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-17e0-851d-e053-ca3ca8c0ca7f,227090018,A227090018,25,WATERFORD,2ae19629-1b6f-13a3-e055-000000000001,227090,TRAMORE,TRAMORE-WATERFORD CITY WEST,IE0,Ireland,IE05,Southern,IE052,South-East,1,Tramore
2022,4c07d11e-18fc-851d-e053-ca3ca8c0ca7f,047294004,A047294004,18,CORK,2ae19629-21be-13a3-e055-000000000001,047294,SKIBBEREEN URBAN,SKIBBEREEN-WEST CORK,IE0,Ireland,IE05,Southern,IE053,South-West,1,Skibbereen
2022,4c07d11e-3200-851d-e053-ca3ca8c0ca7f,267151001,A267151001,03,SOUTH DUBLIN,2ae19629-1cd3-13a3-e055-000000000001,267151,TEMPLEOGUE-LIMEKILN,RATHFARNHAM-TEMPLEOGUE,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-2422-851d-e053-ca3ca8c0ca7f,237106023,A237106023,13,WESTMEATH,2ae19629-1b9e-13a3-e055-000000000001,237106,MULLINGAR NORTH URBAN,MULLINGAR,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,1,Mullingar
2022,4c07d11e-173f-851d-e053-ca3ca8c0ca7f,047054014,A047054014,17,CORK CITY,2ae19789-1f5b-13a3-e055-700000000001,4705419,BLARNEY,CORK CITY NORTH WEST,IE0,Ireland,IE05,Southern,IE053,South-West,1,Tower
2022,4c07d11e-329d-851d-e053-ca3ca8c0ca7f,267103018,A267103018,03,SOUTH DUBLIN,2ae19629-1dde-13a3-e055-000000000001,267103,LUCAN-St. HELENS,LUCAN,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-14b9-851d-e053-ca3ca8c0ca7f,237077008,A237077008,13,WESTMEATH,2ae19629-1b35-13a3-e055-000000000001,237077,MOYDRUM,ATHLONE,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,1,Athlone
2022,4c07d11e-2d0e-851d-e053-ca3ca8c0ca7f,268063002,A268063002,02,DUBLIN CITY,2ae19629-1d6a-13a3-e055-000000000001,268063,FINGLAS NORTH A,BALLYMUN-FINGLAS,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-06e6-851d-e053-ca3ca8c0ca7f,077023005,A077023005,19,KERRY,2ae19629-22fe-13a3-e055-000000000001,077023,BALLYNAHAGLISH,TRALEE,IE0,Ireland,IE05,Southern,IE053,South-West,1,Fenit
2022,4c07d11e-2c36-851d-e053-ca3ca8c0ca7f,047016022,A047016022,17,CORK CITY,2ae19749-1f5b-13a3-e055-300000000001,4701619,BALLINCOLLIG,CORK CITY SOUTH WEST,IE0,Ireland,IE05,Southern,IE053,South-West,1,Cork city and suburbs
2022,4c07d11e-33bd-851d-e053-ca3ca8c0ca7f,267081002,A267081002,05,DUN LAOGHAIRE/RATHDOWN,2ae19629-1d5d-13a3-e055-000000000001,267081,DUNDRUM-SWEETMOUNT,DUNDRUM,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-2b2e-851d-e053-ca3ca8c0ca7f,267103007,A267103007,03,SOUTH DUBLIN,2ae19629-1dde-13a3-e055-000000000001,267103,LUCAN-St. HELENS,LUCAN,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-2c38-851d-e053-ca3ca8c0ca7f,047016021,A047016021,17,CORK CITY,2ae19749-1f5b-13a3-e055-300000000001,4701619,BALLINCOLLIG,CORK CITY SOUTH WEST,IE0,Ireland,IE05,Southern,IE053,South-West,1,Cork city and suburbs
2022,4c07d11e-23f3-851d-e053-ca3ca8c0ca7f,197021003,A197021003,30,ROSCOMMON,2ae19629-1ae3-13a3-e055-000000000001,197021,BOYLE RURAL,BOYLE,IE0,Ireland,IE04,Northern and Western,IE042,West,1,Boyle
2022,4c07d11e-0c97-851d-e053-ca3ca8c0ca7f,247040009/247040010,A247040009/A247040010,14,WEXFORD,2ae19629-1e9d-13a3-e055-000000000001,247040,COURTOWN,GOREY,IE0,Ireland,IE05,Southern,IE052,South-East,1,Courtown
2022,4c07d11e-1390-851d-e053-ca3ca8c0ca7f,037142002,A037142002,16,CLARE,2ae19629-200c-13a3-e055-000000000001,037142,SCARRIFF,KILLALOE,IE0,Ireland,IE05,Southern,IE051,Mid-West,1,Scarriff-Tuamgraney
2022,4c07d11d-fbda-851d-e053-ca3ca8c0ca7f,047021001,A047021001,18,CORK,2ae19629-1f2b-13a3-e055-000000000001,047021,BALLYBANE,BANTRY-WEST CORK,IE0,Ireland,IE05,Southern,IE053,South-West,0,
2022,4c07d11e-2495-851d-e053-ca3ca8c0ca7f,048062001,A048062001,17,CORK CITY,2ae19629-21ac-13a3-e055-000000000001,048062,THE GLEN B,CORK CITY NORTH EAST,IE0,Ireland,IE05,Southern,IE053,South-West,1,Cork city and suburbs
2022,df9fc474-b546-4924-bd58-419fd38ba94a,047041005/05,A047041005/05,18,CORK,6a372d28-f5c8-4acc-b237-4f7bb4a9ad53,047041/047319,WHIDDY/BANTRY RURAL,BANTRY-WEST CORK,IE0,Ireland,IE05,Southern,IE053,South-West,0,
2022,4c07d11e-1691-851d-e053-ca3ca8c0ca7f,268092010,A268092010,02,DUBLIN CITY,2ae19629-1d9b-13a3-e055-000000000001,268092,KIMMAGE C,KIMMAGE-RATHMINES,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-038b-851d-e053-ca3ca8c0ca7f,077153004,A077153004,19,KERRY,2ae19629-22bb-13a3-e055-000000000001,077153,SNEEM,KENMARE,IE0,Ireland,IE05,Southern,IE053,South-West,1,Sneem
2022,4c07d11e-0616-851d-e053-ca3ca8c0ca7f,117070001/117070002,A117070001/A117070002,28,LEITRIM,2ae19629-173c-13a3-e055-000000000001,117070,RINN,CARRICK-ON-SHANNON,IE0,Ireland,IE04,Northern and Western,IE041,Border,0,
2022,4c07d11e-1791-851d-e053-ca3ca8c0ca7f,228032002,A228032002,24,WATERFORD CITY,2ae19629-1bba-13a3-e055-000000000001,228032,ROANMORE,WATERFORD CITY SOUTH,IE0,Ireland,IE05,Southern,IE052,South-East,1,Waterford city and suburbs
2022,4c07d11e-3a93-851d-e053-ca3ca8c0ca7f,267133012,A267133012,04,FINGAL,2ae19629-1cb0-13a3-e055-000000000001,267133,SWORDS-LISSENHALL,SWORDS,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Swords
2022,4c07d11e-0ca3-851d-e053-ca3ca8c0ca7f,247065003,A247065003,14,WEXFORD,2ae19629-1e42-13a3-e055-000000000001,247065,KILGORMAN,GOREY,IE0,Ireland,IE05,Southern,IE052,South-East,0,
2022,4c07d11e-037b-851d-e053-ca3ca8c0ca7f,267098006,A267098006,04,FINGAL,2ae19629-1dc5-13a3-e055-000000000001,267098,KILSALLAGHAN,SWORDS,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,0,
2022,4c07d11e-1281-851d-e053-ca3ca8c0ca7f,057072002/057072001,A057072002/A057072001,33,DONEGAL,2ae19629-2063-13a3-e055-000000000001,057072,West Donegal,DONEGAL,IE0,Ireland,IE04,Northern and Western,IE041,Border,1,An Charraig
2022,4c07d11d-f627-851d-e053-ca3ca8c0ca7f,077165006,A077165006,19,KERRY,2ae19629-2239-13a3-e055-000000000001,077165,VALENCIA,KENMARE,IE0,Ireland,IE05,Southern,IE053,South-West,0,
2022,4c07d11e-3b8a-851d-e053-ca3ca8c0ca7f,267097016,A267097016,05,DUN LAOGHAIRE/RATHDOWN,2ae19629-1db1-13a3-e055-000000000001,267097,KILLINEY SOUTH,KILLINEY-SHANKILL,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-0578-851d-e053-ca3ca8c0ca7f,047265003,A047265003,18,CORK,2ae19629-210d-13a3-e055-000000000001,047265,MYROSS,SKIBBEREEN-WEST CORK,IE0,Ireland,IE05,Southern,IE053,South-West,0,
2022,4c07d11d-f9e7-851d-e053-ca3ca8c0ca7f,257078008,A257078008,15,WICKLOW,2ae19629-1ee0-13a3-e055-000000000001,257078,WICKLOW URBAN,WICKLOW,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Wicklow
2022,4c07d11e-191f-851d-e053-ca3ca8c0ca7f,147016005,A147016005,10,LOUTH,2ae19629-18d6-13a3-e055-000000000001,147016,DROMISKIN,DUNDALK SOUTH,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Dromiskin
2022,4c07d11e-0579-851d-e053-ca3ca8c0ca7f,047170002,A047170002,18,CORK,2ae19629-1f88-13a3-e055-000000000001,047170,GREENANE,KANTURK,IE0,Ireland,IE05,Southern,IE053,South-West,0,
2022,4c07d11e-3c1c-851d-e053-ca3ca8c0ca7f,268096012,A268096012,02,DUBLIN CITY,2ae19629-1d9f-13a3-e055-000000000001,268096,MANSION HOUSE A,SOUTH EAST INNER CITY,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-3577-851d-e053-ca3ca8c0ca7f,267158011/01,A267158011/01,04,FINGAL,2ae19629-1ce8-13a3-e055-000000000001,267158,THE WARD,BLANCHARDSTOWN-MULHUDDART,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-0134-851d-e053-ca3ca8c0ca7f,207070001,A207070001,31,SLIGO,2ae19629-19c4-13a3-e055-000000000001,207070,SKREEN,BALLYMOTE-TOBERCURRY,IE0,Ireland,IE04,Northern and Western,IE041,Border,0,
2022,4c07d11e-163e-851d-e053-ca3ca8c0ca7f,267120009,A267120009,05,DUN LAOGHAIRE/RATHDOWN,2ae19629-1e17-13a3-e055-000000000001,267120,SHANKILL-RATHMICHAEL,KILLINEY-SHANKILL,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-1f23-851d-e053-ca3ca8c0ca7f,047072028,A047072028,18,CORK,2ae19629-1f49-13a3-e055-000000000001,047072,CARRIGALINE,CARRIGALINE,IE0,Ireland,IE05,Southern,IE053,South-West,1,Carrigaline
2022,4c07d11d-f44a-851d-e053-ca3ca8c0ca7f,227037001,A227037001,25,WATERFORD,2ae19629-1b48-13a3-e055-000000000001,227037,FENOAGH,PORTLAW-KILMACTHOMAS,IE0,Ireland,IE05,Southern,IE052,South-East,0,
2022,4c07d11e-303a-851d-e053-ca3ca8c0ca7f,267080014,A267080014,05,DUN LAOGHAIRE/RATHDOWN,2ae19629-1d5c-13a3-e055-000000000001,267080,DUNDRUM-SANDYFORD,GLENCULLEN-SANDYFORD,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11d-f736-851d-e053-ca3ca8c0ca7f,067148001,A067148001,27,GALWAY,2ae19629-2331-13a3-e055-000000000001,067148,KILTARTAN,GORT-KINVARA,IE0,Ireland,IE04,Northern and Western,IE042,West,0,
2022,4c07d11d-f72e-851d-e053-ca3ca8c0ca7f,047032001,A047032001,18,CORK,2ae19629-1f4f-13a3-e055-000000000001,047032,BALLYMARTLE,BANDON-KINSALE,IE0,Ireland,IE05,Southern,IE053,South-West,1,Riverstick
2022,4c07d11e-22ed-851d-e053-ca3ca8c0ca7f,068010001,A068010001,26,GALWAY CITY,2ae19629-2370-13a3-e055-000000000001,068010,MENLOUGH,GALWAY CITY CENTRAL,IE0,Ireland,IE04,Northern and Western,IE042,West,1,Galway city and suburbs
2022,4c07d11e-1f55-851d-e053-ca3ca8c0ca7f,107078023/107078024,A107078023/A107078024,08,LAOIS,2ae19629-16f4-13a3-e055-000000000001,107078,PORTARLINGTON SOUTH,GRAIGUECULLEN-PORTARLINGTON,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,1,Portarlington
2022,4c07d11d-f82f-851d-e053-ca3ca8c0ca7f,077160025,A077160025,19,KERRY,2ae19629-221e-13a3-e055-000000000001,077160,TRALEE RURAL,TRALEE,IE0,Ireland,IE05,Southern,IE053,South-West,0,
2022,4c07d11e-0860-851d-e053-ca3ca8c0ca7f,057095006,A057095006,33,DONEGAL,2ae19629-20b8-13a3-e055-000000000001,057095,KILLEA,BUNCRANA,IE0,Ireland,IE04,Northern and Western,IE041,Border,0,
2022,4c07d11e-282e-851d-e053-ca3ca8c0ca7f,228027002,A228027002,24,WATERFORD CITY,2ae19629-1bad-13a3-e055-000000000001,228027,MOUNT SION,WATERFORD CITY SOUTH,IE0,Ireland,IE05,Southern,IE052,South-East,1,Waterford city and suburbs
2022,4c07d11e-2d3d-851d-e053-ca3ca8c0ca7f,267158006,A267158006,04,FINGAL,2ae19629-1ce8-13a3-e055-000000000001,267158,THE WARD,BLANCHARDSTOWN-MULHUDDART,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-1c5e-851d-e053-ca3ca8c0ca7f,048072006,A048072006,17,CORK CITY,2ae19629-21b6-13a3-e055-000000000001,048072,TURNER'S CROSS B,CORK CITY SOUTH CENTRAL,IE0,Ireland,IE05,Southern,IE053,South-West,1,Cork city and suburbs
2022,4c07d11e-2261-851d-e053-ca3ca8c0ca7f,257017023,A257017023,15,WICKLOW,2ae19629-1e99-13a3-e055-000000000001,257017,BRAY No. 3,BRAY EAST,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Bray
2022,4c07d11e-0afe-851d-e053-ca3ca8c0ca7f,087055004,A087055004,06,KILDARE,2ae19629-2217-13a3-e055-000000000001,087055,KILMEAGE NORTH,CLANE,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Allenwood
2022,4c07d11e-3353-851d-e053-ca3ca8c0ca7f,268133006,A268133006,02,DUBLIN CITY,2ae19629-1dd8-13a3-e055-000000000001,268133,RATHMINES WEST B,PEMBROKE,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-1fd4-851d-e053-ca3ca8c0ca7f,087050020,A087050020,06,KILDARE,2ae19629-2209-13a3-e055-000000000001,087050,KILDARE,KILDARE,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Kildare
2022,4c07d11e-0c09-851d-e053-ca3ca8c0ca7f,247040006,A247040006,14,WEXFORD,2ae19629-1e9d-13a3-e055-000000000001,247040,COURTOWN,GOREY,IE0,Ireland,IE05,Southern,IE052,South-East,0,
2022,4c07d11e-0ea4-851d-e053-ca3ca8c0ca7f,067169003,A067169003,27,GALWAY,2ae19629-238d-13a3-e055-000000000001,067169,LOUGHREA RURAL,LOUGHREA,IE0,Ireland,IE04,Northern and Western,IE042,West,0,
2022,4c07d11e-1bfd-851d-e053-ca3ca8c0ca7f,267146004,A267146004,03,SOUTH DUBLIN,2ae19629-1cce-13a3-e055-000000000001,267146,TALLAGHT-OLDBAWN,TALLAGHT CENTRAL,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-1baf-851d-e053-ca3ca8c0ca7f,267144010,A267144010,03,SOUTH DUBLIN,2ae19629-1ccc-13a3-e055-000000000001,267144,TALLAGHT-KINGSWOOD,TALLAGHT CENTRAL,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
